ID	aNode	bNode	weight	used
1217    13    22    24.0    false
1218    13    23    16.0    false
1219    13    24    32.0    false
1220    13    25    48.0    false
1221    13    26    56.0    false
1222    13    27    64.0    false
1223    13    28    72.44308110509934    false
1224    13    29    85.5102333057278    false
1225    13    30    84.38009243891595    false
1226    13    31    84.0    false
1227    13    32    98.08159868191383    false
1228    13    33    108.664621657649    false
1229    13    34    124.57929201917949    false
1230    13    35    124.06449935416659    false
1231    13    36    132.0    false
1232    13    37    132.24220203853233    false
1233    13    38    132.9661611087573    false
1234    13    39    134.16407864998737    false
1235    13    40    135.82341477079717    false
1236    13    41    137.92751719653333    false
1237    13    42    140.4563989286355    false
1238    13    43    155.58920271021378    false
1239    13    44    153.3101431738944    false
1240    13    45    151.4199458459816    false
1241    13    46    149.9333185119305    false
1242    13    47    148.86235252742716    false
1243    13    48    148.21605850919124    false
1244    13    49    148.0    false
1245    13    50    156.0    false
1246    13    51    156.20499351813308    false
1247    13    52    156.81836627130127    false
1248    13    53    157.83535725559088    false
1249    13    54    159.24823389915505    false
1250    13    55    161.04657711357916    false
1251    13    56    163.21764610482532    false
1252    13    57    165.74679484080528    false
1253    13    58    158.24032355881985    false
1254    13    59    143.38758663147937    false
1255    13    60    146.696966567138    false
1256    13    61    156.52475842498527    false
1257    13    62    163.7192719260625    false
1258    13    63    171.81385275931623    false
1259    13    64    175.31685600648902    false
1260    13    65    182.4719156473127    false
1261    13    66    186.46179233290664    false
1262    13    67    182.1647605877712    false
1263    13    68    189.73665961010275    false
1264    13    69    193.86593305684215    false
1265    13    70    196.9771560359221    false
1266    13    71    200.3596765818911    false
1267    13    72    204.0    false
1268    13    73    207.88458336298052    false
1269    13    74    212.0    false
1270    13    75    205.25106577068    false
1271    13    76    216.33307652783935    false
1272    13    77    220.87100307645636    false
1273    13    78    205.60155641434235    false
1274    13    79    201.79197209007103    false
1275    13    80    196.8146336022807    false
1276    13    81    192.04166214652486    false
1277    13    82    187.48866632412745    false
1278    13    83    183.17205026968497    false
1279    13    84    179.10890541790488    false
1280    13    85    171.1724276862369    false
1281    13    86    176.40861656959956    false
1282    13    87    182.04395073717774    false
1283    13    88    189.2828571212935    false
1284    13    89    191.34262462922368    false
1285    13    90    196.70282153543198    false
1286    13    91    202.23748416156684    false
1287    13    92    212.30167215544958    false
1288    13    93    218.24756585125985    false
1289    13    94    224.32119828495925    false
1290    13    95    229.53866776645717    false
1291    13    96    223.60679774997897    false
1292    13    97    217.8072542409917    false
1293    13    98    213.7755832643195    false
1294    13    99    207.42227459942677    false
1295    14    15    17.88854381999832    false
1296    14    16    28.844410203711913    false
1297    14    17    35.77708763999664    false
1298    14    18    43.08131845707603    false
1299    14    19    50.59644256269407    false
1300    14    20    58.240879114244144    false
1301    14    21    48.662100242385755    false
1302    14    22    32.984845004941285    false
1303    14    23    25.298221281347036    false
1304    14    24    40.792156108742276    false
1305    14    25    56.568542494923804    false
1306    14    26    64.4980619863884    false
1307    14    27    72.44308110509934    false
1308    14    28    80.0    false
1309    14    29    92.34717104492157    false
1310    14    30    92.0    false
1311    14    31    92.34717104492157    false
1312    14    32    106.07544484940895    false
1313    14    33    116.06894502837527    false
1314    14    34    132.06059215375342    false
1315    14    35    132.06059215375342    false
1316    14    36    140.22838514366484    false
1317    14    37    140.0    false
1318    14    38    140.22838514366484    false
1319    14    39    140.91131963046828    false
1320    14    40    142.04224723651762    false
1321    14    41    143.61058456812992    false
1322    14    42    145.60219778561037    false
1323    14    43    161.04657711357916    false
1324    14    44    159.24823389915505    false
1325    14    45    157.83535725559088    false
1326    14    46    156.81836627130127    false
1327    14    47    156.20499351813308    false
1328    14    48    156.0    false
1329    14    49    156.20499351813308    false
1330    14    50    164.19500601419034    false
1331    14    51    164.0    false
1332    14    52    164.19500601419034    false
1333    14    53    164.77863939236784    false
1334    14    54    165.74679484080528    false
1335    14    55    167.09278859364338    false
1336    14    56    168.80758276807353    false
1337    14    57    170.88007490635061    false
1338    14    58    163.21764610482532    false
1339    14    59    148.0    false
1340    14    60    150.78461459976612    false
1341    14    61    160.46183346827368    false
1342    14    62    167.86899654194636    false
1343    14    63    176.0454486773231    false
1344    14    64    179.10890541790488    false
1345    14    65    186.46179233290664    false
1346    14    66    191.03926298015284    false
1347    14    67    187.3606148580859    false
1348    14    68    195.05896544378575    false
1349    14    69    198.59506539690256    false
1350    14    70    201.3156725145859    false
1351    14    71    204.31348462595415    false
1352    14    72    207.57649192526594    false
1353    14    73    211.09239683134018    false
1354    14    74    214.84878403193255    false
1355    14    75    207.88458336298052    false
1356    14    76    218.8332698654389    false
1357    14    77    223.03362975121038    false
1358    14    78    207.46083967823904    false
1359    14    79    203.2141727340886    false
1360    14    80    198.59506539690256    false
1361    14    81    194.1957775030137    false
1362    14    82    190.03157632351525    false
1363    14    83    186.11824198610947    false
1364    14    84    182.4719156473127    false
1365    14    85    174.41330224498358    false
1366    14    86    179.10890541790488    false
1367    14    87    184.22811946062956    false
1368    14    88    190.8821626030049    false
1369    14    89    192.4266093865399    false
1370    14    90    197.43353311937665    false
1371    14    91    202.63267258761604    false
1372    14    92    213.0539837693724    false
1373    14    93    219.27152117865194    false
1374    14    94    225.6014184352572    false
1375    14    95    230.51247254758255    false
1376    14    96    224.32119828495925    false
1377    14    97    218.24756585125985    false
1378    14    98    213.55093069335942    false
1379    14    99    206.64946164943183    false
1380    15    16    16.0    false
1381    15    17    24.0    false
1382    15    18    32.0    false
1383    15    19    40.0    false
1384    15    20    48.0    false
1385    15    21    46.647615158762406    false
1386    15    22    33.94112549695428    false
1387    15    23    28.844410203711913    false
1388    15    24    40.0    false
1389    15    25    53.665631459994955    false
1390    15    26    60.92618484691127    false
1391    15    27    68.35202996254024    false
1392    15    28    73.7563556583431    false
1393    15    29    84.38009243891595    false
1394    15    30    85.5102333057278    false
1395    15    31    87.36131867136622    false
1396    15    32    100.0199980003999    false
1397    15    33    108.664621657649    false
1398    15    34    124.57929201917949    false
1399    15    35    125.60254774486066    false
1400    15    36    134.16407864998737    false
1401    15    37    132.9661611087573    false
1402    15    38    132.24220203853233    false
1403    15    39    132.0    false
1404    15    40    132.24220203853233    false
1405    15    41    132.9661611087573    false
1406    15    42    134.16407864998737    false
1407    15    43    149.9333185119305    false
1408    15    44    148.86235252742716    false
1409    15    45    148.21605850919124    false
1410    15    46    148.0    false
1411    15    47    148.21605850919124    false
1412    15    48    148.86235252742716    false
1413    15    49    149.9333185119305    false
1414    15    50    157.83535725559088    false
1415    15    51    156.81836627130127    false
1416    15    52    156.20499351813308    false
1417    15    53    156.0    false
1418    15    54    156.20499351813308    false
1419    15    55    156.81836627130127    false
1420    15    56    157.83535725559088    false
1421    15    57    159.24823389915505    false
1422    15    58    151.4199458459816    false
1423    15    59    135.82341477079717    false
1424    15    60    137.92751719653333    false
1425    15    61    147.36349615830918    false
1426    15    62    154.983870128475    false
1427    15    63    163.21764610482532    false
1428    15    64    165.74679484080528    false
1429    15    65    173.29743217947575    false
1430    15    66    178.5721142843977    false
1431    15    67    175.72706109191037    false
1432    15    68    183.56470248934025    false
1433    15    69    186.29009635512028    false
1434    15    70    188.50994668717087    false
1435    15    71    191.03926298015284    false
1436    15    72    193.86593305684215    false
1437    15    73    196.9771560359221    false
1438    15    74    200.3596765818911    false
1439    15    75    193.20455481173315    false
1440    15    76    204.0    false
1441    15    77    207.88458336298052    false
1442    15    78    192.0833152566875    false
1443    15    79    187.48866632412745    false
1444    15    80    183.17205026968497    false
1445    15    81    179.10890541790488    false
1446    15    82    175.31685600648902    false
1447    15    83    171.81385275931623    false
1448    15    84    168.61791126686393    false
1449    15    85    160.46183346827368    false
1450    15    86    164.58432489152787    false
1451    15    87    169.19810873647495    false
1452    15    88    175.32826355154492    false
1453    15    89    176.4652940382329    false
1454    15    90    181.20706387997132    false
1455    15    91    186.17196351760379    false
1456    15    92    196.8146336022807    false
1457    15    93    203.2141727340886    false
1458    15    94    209.72362766269327    false
1459    15    95    214.40149253211834    false
1460    15    96    208.0384579831335    false
1461    15    97    201.79197209007103    false
1462    15    98    196.70282153543198    false
1463    15    99    189.52572384771415    false
1464    16    17    8.0    false
1465    16    18    16.0    false
1466    16    19    24.0    false
1467    16    20    32.0    false
1468    16    21    33.94112549695428    false
1469    16    22    25.298221281347036    false
1470    16    23    24.0    false
1471    16    24    28.844410203711913    false
1472    16    25    40.0    false
1473    16    26    46.647615158762406    false
1474    16    27    53.665631459994955    false
1475    16    28    58.240879114244144    false
1476    16    29    68.46897107449476    false
1477    16    30    69.85699678629192    false
1478    16    31    72.11102550927978    false
1479    16    32    84.40379138403677    false
1480    16    33    92.77930803794561    false
1481    16    34    108.664621657649    false
1482    16    35    109.83624174196785    false
1483    16    36    118.45674315968678    false
1484    16    37    117.09824934643558    false
1485    16    38    116.27553482998907    false
1486    16    39    116.0    false
1487    16    40    116.27553482998907    false
1488    16    41    117.09824934643558    false
1489    16    42    118.45674315968678    false
1490    16    43    134.16407864998737    false
1491    16    44    132.9661611087573    false
1492    16    45    132.24220203853233    false
1493    16    46    132.0    false
1494    16    47    132.24220203853233    false
1495    16    48    132.9661611087573    false
1496    16    49    134.16407864998737    false
1497    16    50    142.04224723651762    false
1498    16    51    140.91131963046828    false
1499    16    52    140.22838514366484    false
1500    16    53    140.0    false
1501    16    54    140.22838514366484    false
1502    16    55    140.91131963046828    false
1503    16    56    142.04224723651762    false
1504    16    57    143.61058456812992    false
1505    16    58    135.82341477079717    false
1506    16    59    120.33287165193059    false
1507    16    60    122.70289320142373    false
1508    16    61    132.25732493892352    false
1509    16    62    139.7855500400524    false
1510    16    63    148.0    false
1511    16    64    150.78461459976612    false
1512    16    65    158.24032355881985    false
1513    16    66    163.21764610482532    false
1514    16    67    160.099968769516    false
1515    16    68    167.90473489452285    false
1516    16    69    170.88007490635061    false
1517    16    70    173.29743217947575    false
1518    16    71    176.0454486773231    false
1519    16    72    179.10890541790488    false
1520    16    73    182.4719156473127    false
1521    16    74    186.11824198610947    false
1522    16    75    179.10890541790488    false
1523    16    76    190.03157632351525    false
1524    16    77    194.1957775030137    false
1525    16    78    178.61690849412886    false
1526    16    79    174.40183485273312    false
1527    16    80    169.75276139138356    false
1528    16    81    165.3602128687551    false
1529    16    82    161.24515496597098    false
1530    16    83    157.42934923323543    false
1531    16    84    153.93505123915085    false
1532    16    85    145.83552379307312    false
1533    16    86    150.3595690337    false
1534    16    87    155.3962676514465    false
1535    16    88    162.04937519163718    false
1536    16    89    163.67040050051813    false
1537    16    90    168.77203559831824    false
1538    16    91    174.0919297382851    false
1539    16    92    184.39088914585776    false
1540    16    93    190.53608582103286    false
1541    16    94    196.8146336022807    false
1542    16    95    201.79197209007103    false
1543    16    96    195.67319693816015    false
1544    16    97    189.69449122207    false
1545    16    98    185.31055015837603    false
1546    16    99    178.75122377203465    false
1547    17    18    8.0    false
1548    17    19    16.0    false
1549    17    20    24.0    false
1550    17    21    28.844410203711913    false
1551    17    22    24.0    false
1552    17    23    25.298221281347036    false
1553    17    24    25.298221281347036    false
1554    17    25    33.94112549695428    false
1555    17    26    40.0    false
1556    17    27    46.647615158762406    false
1557    17    28    50.59644256269407    false
1558    17    29    60.530983801686226    false
1559    17    30    62.0966987850401    false
1560    17    31    64.62197768561404    false
1561    17    32    76.6550715869472    false
1562    17    33    84.8528137423857    false
1563    17    34    100.71742649611338    false
1564    17    35    101.9803902718557    false
1565    17    36    110.63453348751464    false
1566    17    37    109.17875251164945    false
1567    17    38    108.29589096544707    false
1568    17    39    108.0    false
1569    17    40    108.29589096544707    false
1570    17    41    109.17875251164945    false
1571    17    42    110.63453348751464    false
1572    17    43    126.30122723077555    false
1573    17    44    125.02799686470227    false
1574    17    45    124.25779653607253    false
1575    17    46    124.0    false
1576    17    47    124.25779653607253    false
1577    17    48    125.02799686470227    false
1578    17    49    126.30122723077555    false
1579    17    50    134.16407864998737    false
1580    17    51    132.9661611087573    false
1581    17    52    132.24220203853233    false
1582    17    53    132.0    false
1583    17    54    132.24220203853233    false
1584    17    55    132.9661611087573    false
1585    17    56    134.16407864998737    false
1586    17    57    135.82341477079717    false
1587    17    58    128.06248474865697    false
1588    17    59    112.64102272262978    false
1589    17    60    115.16944039110375    false
1590    17    61    124.78781991845197    false
1591    17    62    132.25732493892352    false
1592    17    63    140.4563989286355    false
1593    17    64    143.38758663147937    false
1594    17    65    150.78461459976612    false
1595    17    66    155.58920271021378    false
1596    17    67    152.31546211727817    false
1597    17    68    160.099968769516    false
1598    17    69    163.21764610482532    false
1599    17    70    165.74679484080528    false
1600    17    71    168.61791126686393    false
1601    17    72    171.81385275931623    false
1602    17    73    175.31685600648902    false
1603    17    74    179.10890541790488    false
1604    17    75    172.18594600024707    false
1605    17    76    183.17205026968497    false
1606    17    77    187.48866632412745    false
1607    17    78    172.04650534085255    false
1608    17    79    168.04761230080004    false
1609    17    80    163.21764610482532    false
1610    17    81    158.64425612041552    false
1611    17    82    154.3502510525979    false
1612    17    83    150.3595690337    false
1613    17    84    146.696966567138    false
1614    17    85    138.63621460498698    false
1615    17    86    143.38758663147937    false
1616    17    87    148.66068747318505    false
1617    17    88    155.60205654167942    false
1618    17    89    157.49285698088025    false
1619    17    90    162.78820596099706    false
1620    17    91    168.2973558912914    false
1621    17    92    178.39282496782207    false
1622    17    93    184.39088914585776    false
1623    17    94    190.53608582103286    false
1624    17    95    195.67319693816015    false
1625    17    96    189.69449122207    false
1626    17    97    183.86951895297926    false
1627    17    98    179.8777362543792    false
1628    17    99    173.6663467687393    false
1629    18    19    8.0    false
1630    18    20    16.0    false
1631    18    21    25.298221281347036    false
1632    18    22    25.298221281347036    false
1633    18    23    28.844410203711913    false
1634    18    24    24.0    false
1635    18    25    28.844410203711913    false
1636    18    26    33.94112549695428    false
1637    18    27    40.0    false
1638    18    28    43.08131845707603    false
1639    18    29    52.61178575186362    false
1640    18    30    54.405882034941776    false
1641    18    31    57.271284253105414    false
1642    18    32    68.96375859826666    false
1643    18    33    76.94153624668537    false
1644    18    34    92.77930803794561    false
1645    18    35    94.14881836751856    false
1646    18    36    102.83968105745953    false
1647    18    37    101.27191120937731    false
1648    18    38    100.31948963187563    false
1649    18    39    100.0    false
1650    18    40    100.31948963187563    false
1651    18    41    101.27191120937731    false
1652    18    42    102.83968105745953    false
1653    18    43    118.45674315968678    false
1654    18    44    117.09824934643558    false
1655    18    45    116.27553482998907    false
1656    18    46    116.0    false
1657    18    47    116.27553482998907    false
1658    18    48    117.09824934643558    false
1659    18    49    118.45674315968678    false
1660    18    50    126.30122723077555    false
1661    18    51    125.02799686470227    false
1662    18    52    124.25779653607253    false
1663    18    53    124.0    false
1664    18    54    124.25779653607253    false
1665    18    55    125.02799686470227    false
1666    18    56    126.30122723077555    false
1667    18    57    128.06248474865697    false
1668    18    58    120.33287165193059    false
1669    18    59    104.9952379872535    false
1670    18    60    107.70329614269008    false
1671    18    61    117.38824472663352    false
1672    18    62    124.78781991845197    false
1673    18    63    132.9661611087573    false
1674    18    64    136.0588108135596    false
1675    18    65    143.38758663147937    false
1676    18    66    148.0    false
1677    18    67    144.55448799674122    false
1678    18    68    152.31546211727817    false
1679    18    69    155.58920271021378    false
1680    18    70    158.24032355881985    false
1681    18    71    161.24515496597098    false
1682    18    72    164.58432489152787    false
1683    18    73    168.23792675850473    false
1684    18    74    172.18594600024707    false
1685    18    75    165.3602128687551    false
1686    18    76    176.40861656959956    false
1687    18    77    180.88670487352022    false
1688    18    78    165.60193235587562    false
1689    18    79    161.83942659315127    false
1690    18    80    156.81836627130127    false
1691    18    81    152.0526224699857    false
1692    18    82    147.56693396557372    false
1693    18    83    143.38758663147937    false
1694    18    84    139.54210834009928    false
1695    18    85    131.52946437965906    false
1696    18    86    136.5283853270081    false
1697    18    87    142.0563268566381    false
1698    18    88    149.30505684671232    false
1699    18    89    151.4859729479928    false
1700    18    90    156.98407562552325    false
1701    18    91    162.68988905276197    false
1702    18    92    172.55723688098394    false
1703    18    93    178.39282496782207    false
1704    18    94    184.39088914585776    false
1705    18    95    189.69449122207    false
1706    18    96    183.86951895297926    false
1707    18    97    178.2133552795637    false
1708    18    98    174.64249196572982    false
1709    18    99    168.80758276807353    false
1710    19    20    8.0    false
1711    19    21    24.0    false
1712    19    22    28.844410203711913    false
1713    19    23    33.94112549695428    false
1714    19    24    25.298221281347036    false
1715    19    25    25.298221281347036    false
1716    19    26    28.844410203711913    false
1717    19    27    33.94112549695428    false
1718    19    28    35.77708763999664    false
1719    19    29    44.721359549995796    false
1720    19    30    46.8187996428785    false
1721    19    31    50.11985634456667    false
1722    19    32    61.35144660071187    false
1723    19    33    69.05070600652827    false
1724    19    34    84.8528137423857    false
1725    19    35    86.34813257969161    false
1726    19    36    95.0789145920377    false
1727    19    37    93.38094023943002    false
1728    19    38    92.34717104492157    false
1729    19    39    92.0    false
1730    19    40    92.34717104492157    false
1731    19    41    93.38094023943002    false
1732    19    42    95.0789145920377    false
1733    19    43    110.63453348751464    false
1734    19    44    109.17875251164945    false
1735    19    45    108.29589096544707    false
1736    19    46    108.0    false
1737    19    47    108.29589096544707    false
1738    19    48    109.17875251164945    false
1739    19    49    110.63453348751464    false
1740    19    50    118.45674315968678    false
1741    19    51    117.09824934643558    false
1742    19    52    116.27553482998907    false
1743    19    53    116.0    false
1744    19    54    116.27553482998907    false
1745    19    55    117.09824934643558    false
1746    19    56    118.45674315968678    false
1747    19    57    120.33287165193059    false
1748    19    58    112.64102272262978    false
1749    19    59    97.40636529508737    false
1750    19    60    100.31948963187563    false
1751    19    61    110.07270324653611    false
1752    19    62    117.38824472663352    false
1753    19    63    125.53883861180172    false
1754    19    64    128.80993750483694    false
1755    19    65    136.0588108135596    false
1756    19    66    140.4563989286355    false
1757    19    67    136.82105101189657    false
1758    19    68    144.55448799674122    false
1759    19    69    148.0    false
1760    19    70    150.78461459976612    false
1761    19    71    153.93505123915085    false
1762    19    72    157.42934923323543    false
1763    19    73    161.24515496597098    false
1764    19    74    165.3602128687551    false
1765    19    75    158.64425612041552    false
1766    19    76    169.75276139138356    false
1767    19    77    174.40183485273312    false
1768    19    78    159.29846201391902    false
1769    19    79    155.79473675320358    false
1770    19    80    150.57224179774968    false
1771    19    81    145.60219778561037    false
1772    19    82    140.91131963046828    false
1773    19    83    136.5283853270081    false
1774    19    84    132.48396129343357    false
1775    19    85    124.53112060846478    false
1776    19    86    129.79984591670362    false
1777    19    87    135.60235986147143    false
1778    19    88    143.17821063276352    false
1779    19    89    145.67086187704115    false
1780    19    90    151.38031576133008    false
1781    19    91    157.2895419282541    false
1782    19    92    166.90116836020053    false
1783    19    93    172.55723688098394    false
1784    19    94    178.39282496782207    false
1785    19    95    183.86951895297926    false
1786    19    96    178.2133552795637    false
1787    19    97    172.74258305351347    false
1788    19    98    169.62311163281967    false
1789    19    99    164.19500601419034    false
1790    20    21    25.298221281347036    false
1791    20    22    33.94112549695428    false
1792    20    23    40.0    false
1793    20    24    28.844410203711913    false
1794    20    25    24.0    false
1795    20    26    25.298221281347036    false
1796    20    27    28.844410203711913    false
1797    20    28    28.844410203711913    false
1798    20    29    36.87817782917155    false
1799    20    30    39.395431207184416    false
1800    20    31    43.266615305567875    false
1801    20    32    53.85164807134504    false
1802    20    33    61.18823416311342    false
1803    20    34    76.94153624668537    false
1804    20    35    78.587530817554    false
1805    20    36    87.36131867136622    false
1806    20    37    85.5102333057278    false
1807    20    38    84.38009243891595    false
1808    20    39    84.0    false
1809    20    40    84.38009243891595    false
1810    20    41    85.5102333057278    false
1811    20    42    87.36131867136622    false
1812    20    43    102.83968105745953    false
1813    20    44    101.27191120937731    false
1814    20    45    100.31948963187563    false
1815    20    46    100.0    false
1816    20    47    100.31948963187563    false
1817    20    48    101.27191120937731    false
1818    20    49    102.83968105745953    false
1819    20    50    110.63453348751464    false
1820    20    51    109.17875251164945    false
1821    20    52    108.29589096544707    false
1822    20    53    108.0    false
1823    20    54    108.29589096544707    false
1824    20    55    109.17875251164945    false
1825    20    56    110.63453348751464    false
1826    20    57    112.64102272262978    false
1827    20    58    104.9952379872535    false
1828    20    59    89.88882021697692    false
1829    20    60    93.03762679690406    false
1830    20    61    102.85912696499032    false
1831    20    62    110.07270324653611    false
1832    20    63    118.18629362155326    false
1833    20    64    121.6552506059644    false
1834    20    65    128.80993750483694    false
1835    20    66    132.9661611087573    false
1836    20    67    129.1200991325518    false
1837    20    68    136.82105101189657    false
1838    20    69    140.4563989286355    false
1839    20    70    143.38758663147937    false
1840    20    71    146.696966567138    false
1841    20    72    150.3595690337    false
1842    20    73    154.3502510525979    false
1843    20    74    158.64425612041552    false
1844    20    75    152.0526224699857    false
1845    20    76    163.21764610482532    false
1846    20    77    168.04761230080004    false
1847    20    78    153.15351775261317    false
1848    20    79    149.9333185119305    false
1849    20    80    144.49913494550754    false
1850    20    81    139.31259813814398    false
1851    20    82    134.40238093129153    false
1852    20    83    129.79984591670362    false
1853    20    84    125.53883861180172    false
1854    20    85    117.66052864066182    false
1855    20    86    123.2233744059949    false
1856    20    87    129.3213052826177    false
1857    20    88    137.2443077143821    false
1858    20    89    140.07141035914503    false
1859    20    90    146.0    false
1860    20    91    152.11837495845134    false
1861    20    92    161.44348856488452    false
1862    20    93    166.90116836020053    false
1863    20    94    172.55723688098394    false
1864    20    95    178.2133552795637    false
1865    20    96    172.74258305351347    false
1866    20    97    167.47537132366656    false
1867    20    98    164.83931569865243    false
1868    20    99    159.84992962150469    false
1869    21    22    16.0    false
1870    21    23    24.0    false
1871    21    24    8.0    false
1872    21    25    8.0    false
1873    21    26    16.0    false
1874    21    27    24.0    false
1875    21    28    32.984845004941285    false
1876    21    29    46.8187996428785    false
1877    21    30    44.721359549995796    false
1878    21    31    44.0    false
1879    21    32    58.137767414994535    false
1880    21    33    69.05070600652827    false
1881    21    34    84.8528137423857    false
1882    21    35    84.09518416651456    false
1883    21    36    92.0    false
1884    21    37    92.34717104492157    false
1885    21    38    93.38094023943002    false
1886    21    39    95.0789145920377    false
1887    21    40    97.40636529508737    false
1888    21    41    100.31948963187563    false
1889    21    42    103.76897416858277    false
1890    21    43    118.18629362155326    false
1891    21    44    115.16944039110375    false
1892    21    45    112.64102272262978    false
1893    21    46    110.63453348751464    false
1894    21    47    109.17875251164945    false
1895    21    48    108.29589096544707    false
1896    21    49    108.0    false
1897    21    50    116.0    false
1898    21    51    116.27553482998907    false
1899    21    52    117.09824934643558    false
1900    21    53    118.45674315968678    false
1901    21    54    120.33287165193059    false
1902    21    55    122.70289320142373    false
1903    21    56    125.53883861180172    false
1904    21    57    128.80993750483694    false
1905    21    58    121.6552506059644    false
1906    21    59    107.70329614269008    false
1907    21    60    112.0714058089752    false
1908    21    61    122.06555615733703    false
1909    21    62    128.70120434556935    false
1910    21    63    136.5283853270081    false
1911    21    64    140.91131963046828    false
1912    21    65    147.56693396557372    false
1913    21    66    150.3595690337    false
1914    21    67    144.99655168313487    false
1915    21    68    152.31546211727817    false
1916    21    69    157.42934923323543    false
1917    21    70    161.24515496597098    false
1918    21    71    165.3602128687551    false
1919    21    72    169.75276139138356    false
1920    21    73    174.40183485273312    false
1921    21    74    179.28747864811976    false
1922    21    75    173.11268006705922    false
1923    21    76    184.39088914585776    false
1924    21    77    189.69449122207    false
1925    21    78    175.36248173426378    false
1926    21    79    172.74258305351347    false
1927    21    80    166.90116836020053    false
1928    21    81    161.24515496597098    false
1929    21    82    155.79473675320358    false
1930    21    83    150.57224179774968    false
1931    21    84    145.60219778561037    false
1932    21    85    138.05795884337854    false
1933    21    86    144.49913494550754    false
1934    21    87    151.32745950421557    false
1935    21    88    159.9624956044385    false
1936    21    89    163.37686494727458    false
1937    21    90    169.62311163281967    false
1938    21    91    176.0113632695344    false
1939    21    92    184.91078930121952    false
1940    21    93    190.03157632351525    false
1941    21    94    195.34584715319647    false
1942    21    95    201.3156725145859    false
1943    21    96    196.16319736382766    false
1944    21    97    191.2066944434739    false
1945    21    98    189.15602025840997    false
1946    21    99    184.56435192094924    false
1947    22    23    8.0    false
1948    22    24    8.0    false
1949    22    25    24.0    false
1950    22    26    32.0    false
1951    22    27    40.0    false
1952    22    28    48.662100242385755    false
1953    22    29    62.0966987850401    false
1954    22    30    60.530983801686226    false
1955    22    31    60.0    false
1956    22    32    74.10802925459562    false
1957    22    33    84.8528137423857    false
1958    22    34    100.71742649611338    false
1959    22    35    100.07996802557443    false
1960    22    36    108.0    false
1961    22    37    108.29589096544707    false
1962    22    38    109.17875251164945    false
1963    22    39    110.63453348751464    false
1964    22    40    112.64102272262978    false
1965    22    41    115.16944039110375    false
1966    22    42    118.18629362155326    false
1967    22    43    132.9661611087573    false
1968    22    44    130.29197979921864    false
1969    22    45    128.06248474865697    false
1970    22    46    126.30122723077555    false
1971    22    47    125.02799686470227    false
1972    22    48    124.25779653607253    false
1973    22    49    124.0    false
1974    22    50    132.0    false
1975    22    51    132.24220203853233    false
1976    22    52    132.9661611087573    false
1977    22    53    134.16407864998737    false
1978    22    54    135.82341477079717    false
1979    22    55    137.92751719653333    false
1980    22    56    140.4563989286355    false
1981    22    57    143.38758663147937    false
1982    22    58    136.0588108135596    false
1983    22    59    121.6552506059644    false
1984    22    60    125.53883861180172    false
1985    22    61    135.4843164355196    false
1986    22    62    142.3938200906205    false
1987    22    63    150.3595690337    false
1988    22    64    154.3502510525979    false
1989    22    65    161.24515496597098    false
1990    22    66    164.58432489152787    false
1991    22    67    159.69971822141704    false
1992    22    68    167.14065932620943    false
1993    22    69    171.81385275931623    false
1994    22    70    175.31685600648902    false
1995    22    71    179.10890541790488    false
1996    22    72    183.17205026968497    false
1997    22    73    187.48866632412745    false
1998    22    74    192.04166214652486    false
1999    22    75    185.6017241299229    false
2000    22    76    196.8146336022807    false
2001    22    77    201.79197209007103    false
2002    22    78    187.01871564097536    false
2003    22    79    183.86951895297926    false
2004    22    80    178.39282496782207    false
2005    22    81    173.11268006705922    false
2006    22    82    168.04761230080004    false
2007    22    83    163.21764610482532    false
2008    22    84    158.64425612041552    false
2009    22    85    150.90394295710104    false
2010    22    86    156.81836627130127    false
2011    22    87    163.1318485152424    false
2012    22    88    171.1724276862369    false
2013    22    89    174.0    false
2014    22    90    179.8777362543792    false
2015    22    91    185.9139585937538    false
2016    22    92    195.34584715319647    false
2017    22    93    200.83824337013107    false
2018    22    94    206.49455198624491    false
2019    22    95    212.1508896988179    false
2020    22    96    206.64946164943183    false
2021    22    97    201.3156725145859    false
2022    22    98    198.40362899906847    false
2023    22    99    193.03885619221847    false
2024    23    24    16.0    false
2025    23    25    32.0    false
2026    23    26    40.0    false
2027    23    27    48.0    false
2028    23    28    56.568542494923804    false
2029    23    29    69.85699678629192    false
2030    23    30    68.46897107449476    false
2031    23    31    68.0    false
2032    23    32    82.09750300709517    false
2033    23    33    92.77930803794561    false
2034    23    34    108.664621657649    false
2035    23    35    108.07404868885037    false
2036    23    36    116.0    false
2037    23    37    116.27553482998907    false
2038    23    38    117.09824934643558    false
2039    23    39    118.45674315968678    false
2040    23    40    120.33287165193059    false
2041    23    41    122.70289320142373    false
2042    23    42    125.53883861180172    false
2043    23    43    140.4563989286355    false
2044    23    44    137.92751719653333    false
2045    23    45    135.82341477079717    false
2046    23    46    134.16407864998737    false
2047    23    47    132.9661611087573    false
2048    23    48    132.24220203853233    false
2049    23    49    132.0    false
2050    23    50    140.0    false
2051    23    51    140.22838514366484    false
2052    23    52    140.91131963046828    false
2053    23    53    142.04224723651762    false
2054    23    54    143.61058456812992    false
2055    23    55    145.60219778561037    false
2056    23    56    148.0    false
2057    23    57    150.78461459976612    false
2058    23    58    143.38758663147937    false
2059    23    59    128.80993750483694    false
2060    23    60    132.48396129343357    false
2061    23    61    142.3938200906205    false
2062    23    62    149.41218156495808    false
